Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01344.02","Cherries","2020","2020","1000 SLC","923202","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01344.02","Cherries","2018","2018","1000 SLC","762225","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01344.02","Cherries","2019","2019","1000 SLC","780376","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01344.02","Cherries","2020","2020","1000 SLC","719458","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2018","2018","1000 US$","640578","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2019","2019","1000 US$","666411","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2020","2020","1000 US$","923202","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01344.02","Cherries","2018","2018","1000 US$","762225","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01344.02","Cherries","2019","2019","1000 US$","780376","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01344.02","Cherries","2020","2020","1000 US$","719458","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01703","Chick peas, dry","2018","2018","1000 Int. $","404129","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01703","Chick peas, dry","2019","2019","1000 Int. $","197121","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01703","Chick peas, dry","2020","2020","1000 Int. $","135046","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01703","Chick peas, dry","2018","2018","1000 SLC","281305","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01703","Chick peas, dry","2019","2019","1000 SLC","117125","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01703","Chick peas, dry","2020","2020","1000 SLC","83343","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01703","Chick peas, dry","2018","2018","1000 SLC","359800","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01703","Chick peas, dry","2019","2019","1000 SLC","175499","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01703","Chick peas, dry","2020","2020","1000 SLC","120233","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01703","Chick peas, dry","2018","2018","1000 US$","281305","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01703","Chick peas, dry","2019","2019","1000 US$","117125","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01703","Chick peas, dry","2020","2020","1000 US$","83343","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01703","Chick peas, dry","2018","2018","1000 US$","359800","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01703","Chick peas, dry","2019","2019","1000 US$","175499","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01703","Chick peas, dry","2020","2020","1000 US$","120233","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2018","2018","1000 Int. $","473670","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2019","2019","1000 Int. $","494830","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","1000 Int. $","479999","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2018","2018","1000 SLC","684616","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2019","2019","1000 SLC","693817","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","1000 SLC","665155","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2018","2018","1000 SLC","592864","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2019","2019","1000 SLC","619348","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","1000 SLC","600785","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2018","2018","1000 US$","684616","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2019","2019","1000 US$","693817","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","1000 US$","665155","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2018","2018","1000 US$","592864","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2019","2019","1000 US$","619348","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","1000 US$","600785","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01610","Coffee, green","2018","2018","1000 Int. $","5203","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01610","Coffee, green","2019","2019","1000 Int. $","4848","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01610","Coffee, green","2020","2020","1000 Int. $","4085","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01610","Coffee, green","2018","2018","1000 SLC","106497","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01610","Coffee, green","2019","2019","1000 SLC","102806","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01610","Coffee, green","2020","2020","1000 SLC","80597","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01610","Coffee, green","2018","2018","1000 SLC","81044","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01610","Coffee, green","2019","2019","1000 SLC","75511","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01610","Coffee, green","2020","2020","1000 SLC","63631","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01610","Coffee, green","2018","2018","1000 US$","106497","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01610","Coffee, green","2019","2019","1000 US$","102806","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01610","Coffee, green","2020","2020","1000 US$","80597","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01610","Coffee, green","2018","2018","1000 US$","81044","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01610","Coffee, green","2019","2019","1000 US$","75511","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01610","Coffee, green","2020","2020","1000 US$","63631","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01706","Cow peas, dry","2018","2018","1000 Int. $","8001","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01706","Cow peas, dry","2019","2019","1000 Int. $","4550","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01706","Cow peas, dry","2020","2020","1000 Int. $","6007","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01706","Cow peas, dry","2018","2018","1000 SLC","34421","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01706","Cow peas, dry","2019","2019","1000 SLC","14817","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01706","Cow peas, dry","2020","2020","1000 SLC","21145","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01706","Cow peas, dry","2018","2018","1000 SLC","37336","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01706","Cow peas, dry","2019","2019","1000 SLC","21232","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01706","Cow peas, dry","2020","2020","1000 SLC","28029","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01706","Cow peas, dry","2018","2018","1000 US$","34421","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01706","Cow peas, dry","2019","2019","1000 US$","14817","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01706","Cow peas, dry","2020","2020","1000 US$","21145","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01706","Cow peas, dry","2018","2018","1000 US$","37336","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01706","Cow peas, dry","2019","2019","1000 US$","21232","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01706","Cow peas, dry","2020","2020","1000 US$","28029","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01355.02","Cranberries","2018","2018","1000 Int. $","444952","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01355.02","Cranberries","2019","2019","1000 Int. $","394641","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01355.02","Cranberries","2020","2020","1000 Int. $","390314","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01355.02","Cranberries","2018","2018","1000 SLC","247920","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01355.02","Cranberries","2019","2019","1000 SLC","227009","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01355.02","Cranberries","2020","2020","1000 SLC","636580","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01355.02","Cranberries","2018","2018","1000 SLC","275183","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01355.02","Cranberries","2019","2019","1000 SLC","244068","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01355.02","Cranberries","2020","2020","1000 SLC","241392","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01355.02","Cranberries","2018","2018","1000 US$","247920","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01355.02","Cranberries","2019","2019","1000 US$","227009","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01355.02","Cranberries","2020","2020","1000 US$","636580","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01355.02","Cranberries","2018","2018","1000 US$","275183","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01355.02","Cranberries","2019","2019","1000 US$","244068","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01355.02","Cranberries","2020","2020","1000 US$","241392","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01232","Cucumbers and gherkins","2018","2018","1000 Int. $","262191","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01232","Cucumbers and gherkins","2019","2019","1000 Int. $","280844","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01232","Cucumbers and gherkins","2020","2020","1000 Int. $","241836","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01232","Cucumbers and gherkins","2018","2018","1000 SLC","442217","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01232","Cucumbers and gherkins","2019","2019","1000 SLC","486441","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01232","Cucumbers and gherkins","2020","2020","1000 SLC","420169","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01232","Cucumbers and gherkins","2018","2018","1000 SLC","362558","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01232","Cucumbers and gherkins","2019","2019","1000 SLC","388352","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01232","Cucumbers and gherkins","2020","2020","1000 SLC","334412","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01232","Cucumbers and gherkins","2018","2018","1000 US$","442217","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01232","Cucumbers and gherkins","2019","2019","1000 US$","486441","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01232","Cucumbers and gherkins","2020","2020","1000 US$","420169","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01232","Cucumbers and gherkins","2018","2018","1000 US$","362558","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01232","Cucumbers and gherkins","2019","2019","1000 US$","388352","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01232","Cucumbers and gherkins","2020","2020","1000 US$","334412","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01314","Dates","2018","2018","1000 Int. $","36200","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01314","Dates","2019","2019","1000 Int. $","54146","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01314","Dates","2020","2020","1000 Int. $","55204","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01314","Dates","2018","2018","1000 SLC","155998","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01314","Dates","2019","2019","1000 SLC","224085","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01314","Dates","2020","2020","1000 SLC","190928","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01314","Dates","2018","2018","1000 SLC","69651","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01314","Dates","2019","2019","1000 SLC","104179","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01314","Dates","2020","2020","1000 SLC","106216","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01314","Dates","2018","2018","1000 US$","155998","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01314","Dates","2019","2019","1000 US$","224085","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01314","Dates","2020","2020","1000 US$","190928","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01314","Dates","2018","2018","1000 US$","69651","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01314","Dates","2019","2019","1000 US$","104179","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01314","Dates","2020","2020","1000 US$","106216","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01233","Eggplants (aubergines)","2018","2018","1000 Int. $","27873","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01233","Eggplants (aubergines)","2019","2019","1000 Int. $","27701","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01233","Eggplants (aubergines)","2020","2020","1000 Int. $","27786","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01233","Eggplants (aubergines)","2018","2018","1000 SLC","90374","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01233","Eggplants (aubergines)","2019","2019","1000 SLC","80776","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01233","Eggplants (aubergines)","2020","2020","1000 SLC","75333","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01233","Eggplants (aubergines)","2018","2018","1000 SLC","87804","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01233","Eggplants (aubergines)","2019","2019","1000 SLC","87262","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01233","Eggplants (aubergines)","2020","2020","1000 SLC","87531","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01233","Eggplants (aubergines)","2018","2018","1000 US$","90374","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01233","Eggplants (aubergines)","2019","2019","1000 US$","80776","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01233","Eggplants (aubergines)","2020","2020","1000 US$","75333","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01233","Eggplants (aubergines)","2018","2018","1000 US$","87804","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01233","Eggplants (aubergines)","2019","2019","1000 US$","87262","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01233","Eggplants (aubergines)","2020","2020","1000 US$","87531","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01315","Figs","2018","2018","1000 Int. $","21156","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01315","Figs","2019","2019","1000 Int. $","20938","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01315","Figs","2020","2020","1000 Int. $","20232","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01315","Figs","2018","2018","1000 SLC","26768","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01315","Figs","2019","2019","1000 SLC","28894","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01315","Figs","2020","2020","1000 SLC","29075","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01315","Figs","2018","2018","1000 SLC","25432","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01315","Figs","2019","2019","1000 SLC","25171","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01315","Figs","2020","2020","1000 SLC","24321","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01315","Figs","2018","2018","1000 US$","26768","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01315","Figs","2019","2019","1000 US$","28894","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01315","Figs","2020","2020","1000 US$","29075","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01315","Figs","2018","2018","1000 US$","25432","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01315","Figs","2019","2019","1000 US$","25171","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01315","Figs","2020","2020","1000 US$","24321","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","21170.02","Game meat, fresh, chilled or frozen","2018","2018","1000 Int. $","702770","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","21170.02","Game meat, fresh, chilled or frozen","2019","2019","1000 Int. $","711235","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","21170.02","Game meat, fresh, chilled or frozen","2020","2020","1000 Int. $","712535","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01657","Ginger, raw","2018","2018","1000 Int. $","628","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01657","Ginger, raw","2019","2019","1000 Int. $","631","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01657","Ginger, raw","2020","2020","1000 Int. $","628","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01657","Ginger, raw","2018","2018","1000 SLC","2381","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01657","Ginger, raw","2019","2019","1000 SLC","2809","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01657","Ginger, raw","2020","2020","1000 SLC","3089","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01657","Ginger, raw","2018","2018","1000 SLC","2604","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01657","Ginger, raw","2019","2019","1000 SLC","2616","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01657","Ginger, raw","2020","2020","1000 SLC","2604","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01657","Ginger, raw","2018","2018","1000 US$","2381","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01657","Ginger, raw","2019","2019","1000 US$","2809","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01657","Ginger, raw","2020","2020","1000 US$","3089","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01657","Ginger, raw","2018","2018","1000 US$","2604","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01657","Ginger, raw","2019","2019","1000 US$","2616","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01657","Ginger, raw","2020","2020","1000 US$","2604","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01330","Grapes","2018","2018","1000 Int. $","5904060","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01330","Grapes","2019","2019","1000 Int. $","5410499","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01330","Grapes","2020","2020","1000 Int. $","4616917","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01330","Grapes","2018","2018","1000 SLC","8507604","E","Estimated value"
